Id,ActivityHour,StepTotal
2873212765,3/21/2016 8:00:00 AM,1386
2873212765,3/21/2016 9:00:00 AM,1126
2873212765,3/21/2016 10:00:00 AM,838
2873212765,3/21/2016 11:00:00 AM,284
2873212765,3/21/2016 12:00:00 PM,1399
2873212765,3/21/2016 1:00:00 PM,637
2873212765,3/21/2016 2:00:00 PM,55
2873212765,3/21/2016 3:00:00 PM,438
2873212765,3/21/2016 4:00:00 PM,643
2873212765,3/21/2016 5:00:00 PM,271
2873212765,3/21/2016 6:00:00 PM,119
2873212765,3/21/2016 7:00:00 PM,73
2873212765,3/21/2016 8:00:00 PM,61
2873212765,3/21/2016 9:00:00 PM,0
2873212765,3/21/2016 10:00:00 PM,0
2873212765,3/21/2016 11:00:00 PM,0
2873212765,3/22/2016 12:00:00 AM,0
2873212765,3/22/2016 1:00:00 AM,0
2873212765,3/22/2016 2:00:00 AM,0
2873212765,3/22/2016 3:00:00 AM,0
2873212765,3/22/2016 4:00:00 AM,0
2873212765,3/22/2016 5:00:00 AM,224
2873212765,3/22/2016 6:00:00 AM,61
2873212765,3/22/2016 7:00:00 AM,1042
2873212765,3/22/2016 8:00:00 AM,771
2873212765,3/22/2016 9:00:00 AM,332
2873212765,3/22/2016 10:00:00 AM,260
2873212765,3/22/2016 11:00:00 AM,238
2873212765,3/22/2016 12:00:00 PM,1153
2873212765,3/22/2016 1:00:00 PM,772
2873212765,3/22/2016 2:00:00 PM,117
2873212765,3/22/2016 3:00:00 PM,11
2873212765,3/22/2016 4:00:00 PM,199
2873212765,3/22/2016 5:00:00 PM,128
2873212765,3/22/2016 6:00:00 PM,288
2873212765,3/22/2016 7:00:00 PM,382
2873212765,3/22/2016 8:00:00 PM,138
2873212765,3/22/2016 9:00:00 PM,169
2873212765,3/22/2016 10:00:00 PM,234
2873212765,3/22/2016 11:00:00 PM,0
2873212765,3/23/2016 12:00:00 AM,0
2873212765,3/23/2016 1:00:00 AM,0
2873212765,3/23/2016 2:00:00 AM,0
2873212765,3/23/2016 3:00:00 AM,0
2873212765,3/23/2016 4:00:00 AM,0
2873212765,3/23/2016 5:00:00 AM,349
2873212765,3/23/2016 6:00:00 AM,60
2873212765,3/23/2016 7:00:00 AM,1661
2873212765,3/23/2016 8:00:00 AM,954
2873212765,3/23/2016 9:00:00 AM,1267
2873212765,3/23/2016 10:00:00 AM,1523
2873212765,3/23/2016 11:00:00 AM,693
2873212765,3/23/2016 12:00:00 PM,601
2873212765,3/23/2016 1:00:00 PM,850
2873212765,3/23/2016 2:00:00 PM,79
2873212765,3/23/2016 3:00:00 PM,220
2873212765,3/23/2016 4:00:00 PM,655
2873212765,3/23/2016 5:00:00 PM,466
2873212765,3/23/2016 6:00:00 PM,732
2873212765,3/23/2016 7:00:00 PM,610
2873212765,3/23/2016 8:00:00 PM,106
2873212765,3/23/2016 9:00:00 PM,0
2873212765,3/23/2016 10:00:00 PM,144
2873212765,3/23/2016 11:00:00 PM,0
2873212765,3/24/2016 12:00:00 AM,0
2873212765,3/24/2016 1:00:00 AM,0
2873212765,3/24/2016 2:00:00 AM,0
2873212765,3/24/2016 3:00:00 AM,0
2873212765,3/24/2016 4:00:00 AM,0
2873212765,3/24/2016 5:00:00 AM,0
2873212765,3/24/2016 6:00:00 AM,195
2873212765,3/24/2016 7:00:00 AM,1055
2873212765,3/24/2016 8:00:00 AM,208
2873212765,3/24/2016 9:00:00 AM,997
2873212765,3/24/2016 10:00:00 AM,1128
2873212765,3/24/2016 11:00:00 AM,455
2873212765,3/24/2016 12:00:00 PM,1076
2873212765,3/24/2016 1:00:00 PM,936
2873212765,3/24/2016 2:00:00 PM,352
2873212765,3/24/2016 3:00:00 PM,331
2873212765,3/24/2016 4:00:00 PM,584
2873212765,3/24/2016 5:00:00 PM,390
2873212765,3/24/2016 6:00:00 PM,99
2873212765,3/24/2016 7:00:00 PM,644
2873212765,3/24/2016 8:00:00 PM,715
2873212765,3/24/2016 9:00:00 PM,551
2873212765,3/24/2016 10:00:00 PM,0
2873212765,3/24/2016 11:00:00 PM,0
2873212765,3/25/2016 12:00:00 AM,0
2873212765,3/25/2016 1:00:00 AM,0
2873212765,3/25/2016 2:00:00 AM,0
2873212765,3/25/2016 3:00:00 AM,0
2873212765,3/25/2016 4:00:00 AM,0
2873212765,3/25/2016 5:00:00 AM,296
2873212765,3/25/2016 6:00:00 AM,0
2873212765,3/25/2016 7:00:00 AM,120
2873212765,3/25/2016 8:00:00 AM,227
2873212765,3/25/2016 9:00:00 AM,0
2873212765,3/25/2016 10:00:00 AM,0
2873212765,3/25/2016 11:00:00 AM,0
2873212765,3/25/2016 12:00:00 PM,165
2873212765,3/25/2016 1:00:00 PM,0
2873212765,3/25/2016 2:00:00 PM,0
2873212765,3/25/2016 3:00:00 PM,0
2873212765,3/25/2016 4:00:00 PM,519
2873212765,3/25/2016 5:00:00 PM,266
2873212765,3/25/2016 6:00:00 PM,0
2873212765,3/25/2016 7:00:00 PM,35
2873212765,3/25/2016 8:00:00 PM,144
2873212765,3/25/2016 9:00:00 PM,121
2873212765,3/25/2016 10:00:00 PM,51
2873212765,3/25/2016 11:00:00 PM,58
2873212765,3/26/2016 12:00:00 AM,0
2873212765,3/26/2016 1:00:00 AM,0
2873212765,3/26/2016 2:00:00 AM,0
2873212765,3/26/2016 3:00:00 AM,0
2873212765,3/26/2016 4:00:00 AM,0
2873212765,3/26/2016 5:00:00 AM,0
2873212765,3/26/2016 6:00:00 AM,0
2873212765,3/26/2016 7:00:00 AM,201
2873212765,3/26/2016 8:00:00 AM,154
2873212765,3/26/2016 9:00:00 AM,118
2873212765,3/26/2016 10:00:00 AM,450
2873212765,3/26/2016 11:00:00 AM,421
2873212765,3/26/2016 12:00:00 PM,254
2873212765,3/26/2016 1:00:00 PM,0
2873212765,3/26/2016 2:00:00 PM,0
2873212765,3/26/2016 3:00:00 PM,1117
2873212765,3/26/2016 4:00:00 PM,787
2873212765,3/26/2016 5:00:00 PM,259
2873212765,3/26/2016 6:00:00 PM,924
2873212765,3/26/2016 7:00:00 PM,604
2873212765,3/26/2016 8:00:00 PM,759
2873212765,3/26/2016 9:00:00 PM,577
2873212765,3/26/2016 10:00:00 PM,631
2873212765,3/26/2016 11:00:00 PM,404
2873212765,3/27/2016 12:00:00 AM,0
2873212765,3/27/2016 1:00:00 AM,0
2873212765,3/27/2016 2:00:00 AM,0
2873212765,3/27/2016 3:00:00 AM,0
2873212765,3/27/2016 4:00:00 AM,0
2873212765,3/27/2016 5:00:00 AM,0
2873212765,3/27/2016 6:00:00 AM,0
2873212765,3/27/2016 7:00:00 AM,0
2873212765,3/27/2016 8:00:00 AM,0
2873212765,3/27/2016 9:00:00 AM,0
2873212765,3/27/2016 10:00:00 AM,0
2873212765,3/27/2016 11:00:00 AM,0
2873212765,3/27/2016 12:00:00 PM,0
2873212765,3/27/2016 1:00:00 PM,0
2873212765,3/27/2016 2:00:00 PM,0
2873212765,3/27/2016 3:00:00 PM,0
2873212765,3/27/2016 4:00:00 PM,0
2873212765,3/27/2016 5:00:00 PM,0
2873212765,3/27/2016 6:00:00 PM,0
2873212765,3/27/2016 7:00:00 PM,0
2873212765,3/27/2016 8:00:00 PM,0
2873212765,3/27/2016 9:00:00 PM,0
2873212765,3/27/2016 10:00:00 PM,0
2873212765,3/27/2016 11:00:00 PM,0
2873212765,3/28/2016 12:00:00 AM,0
2873212765,3/28/2016 1:00:00 AM,0
2873212765,3/28/2016 2:00:00 AM,0
2873212765,3/28/2016 3:00:00 AM,0
2873212765,3/28/2016 4:00:00 AM,0
2873212765,3/28/2016 5:00:00 AM,0
2873212765,3/28/2016 6:00:00 AM,0
2873212765,3/28/2016 7:00:00 AM,1033
2873212765,3/28/2016 8:00:00 AM,1693
2873212765,3/28/2016 9:00:00 AM,734
2873212765,3/28/2016 10:00:00 AM,0
2873212765,3/28/2016 11:00:00 AM,0
2873212765,3/28/2016 12:00:00 PM,0
2873212765,3/28/2016 1:00:00 PM,29
2873212765,3/28/2016 2:00:00 PM,28
2873212765,3/28/2016 3:00:00 PM,1707
2873212765,3/28/2016 4:00:00 PM,1177
2873212765,3/28/2016 5:00:00 PM,505
2873212765,3/28/2016 6:00:00 PM,271
2873212765,3/28/2016 7:00:00 PM,570
2873212765,3/28/2016 8:00:00 PM,1315
2873212765,3/28/2016 9:00:00 PM,0
2873212765,3/28/2016 10:00:00 PM,0
2873212765,3/28/2016 11:00:00 PM,0
2873212765,3/29/2016 12:00:00 AM,0
2873212765,3/29/2016 1:00:00 AM,0
2873212765,3/29/2016 2:00:00 AM,0
2873212765,3/29/2016 3:00:00 AM,0
2873212765,3/29/2016 4:00:00 AM,0
2873212765,3/29/2016 5:00:00 AM,0
2873212765,3/29/2016 6:00:00 AM,0
2873212765,3/29/2016 7:00:00 AM,1283
2873212765,3/29/2016 8:00:00 AM,447
2873212765,3/29/2016 9:00:00 AM,716
2873212765,3/29/2016 10:00:00 AM,0
2873212765,3/29/2016 11:00:00 AM,250
2873212765,3/29/2016 12:00:00 PM,528
2873212765,3/29/2016 1:00:00 PM,1763
2873212765,3/29/2016 2:00:00 PM,104
2873212765,3/29/2016 3:00:00 PM,831
2873212765,3/29/2016 4:00:00 PM,350
2873212765,3/29/2016 5:00:00 PM,969
2873212765,3/29/2016 6:00:00 PM,660
2873212765,3/29/2016 7:00:00 PM,455
2873212765,3/29/2016 8:00:00 PM,823
2873212765,3/29/2016 9:00:00 PM,584
2873212765,3/29/2016 10:00:00 PM,182
2873212765,3/29/2016 11:00:00 PM,0
2873212765,3/30/2016 12:00:00 AM,0
2873212765,3/30/2016 1:00:00 AM,0
2873212765,3/30/2016 2:00:00 AM,0
2873212765,3/30/2016 3:00:00 AM,0
2873212765,3/30/2016 4:00:00 AM,0
2873212765,3/30/2016 5:00:00 AM,0
2873212765,3/30/2016 6:00:00 AM,1198
2873212765,3/30/2016 7:00:00 AM,1808
2873212765,3/30/2016 8:00:00 AM,444
2873212765,3/30/2016 9:00:00 AM,0
2873212765,3/30/2016 10:00:00 AM,0
2873212765,3/30/2016 11:00:00 AM,1982
2873212765,3/30/2016 12:00:00 PM,1615
2873212765,3/30/2016 1:00:00 PM,848
2873212765,3/30/2016 2:00:00 PM,718
2873212765,3/30/2016 3:00:00 PM,0
2873212765,3/30/2016 4:00:00 PM,1023
2873212765,3/30/2016 5:00:00 PM,0
2873212765,3/30/2016 6:00:00 PM,0
2873212765,3/30/2016 7:00:00 PM,0
2873212765,3/30/2016 8:00:00 PM,0
2873212765,3/30/2016 9:00:00 PM,0
2873212765,3/30/2016 10:00:00 PM,7
2873212765,3/30/2016 11:00:00 PM,0
2873212765,3/31/2016 12:00:00 AM,0
2873212765,3/31/2016 1:00:00 AM,0
2873212765,3/31/2016 2:00:00 AM,0
2873212765,3/31/2016 3:00:00 AM,0
2873212765,3/31/2016 4:00:00 AM,0
2873212765,3/31/2016 5:00:00 AM,0
2873212765,3/31/2016 6:00:00 AM,0
2873212765,3/31/2016 7:00:00 AM,0
2873212765,3/31/2016 8:00:00 AM,0
2873212765,3/31/2016 9:00:00 AM,1273
2873212765,3/31/2016 10:00:00 AM,948
2873212765,3/31/2016 11:00:00 AM,933
2873212765,3/31/2016 12:00:00 PM,2172
2873212765,3/31/2016 1:00:00 PM,781
2873212765,3/31/2016 2:00:00 PM,1812
2873212765,3/31/2016 3:00:00 PM,646
2873212765,3/31/2016 4:00:00 PM,1339
2873212765,3/31/2016 5:00:00 PM,308
2873212765,3/31/2016 6:00:00 PM,24
2873212765,3/31/2016 7:00:00 PM,535
2873212765,3/31/2016 8:00:00 PM,594
2873212765,3/31/2016 9:00:00 PM,786
2873212765,3/31/2016 10:00:00 PM,506
2873212765,3/31/2016 11:00:00 PM,1262
2873212765,4/1/2016 12:00:00 AM,0
2873212765,4/1/2016 1:00:00 AM,0
2873212765,4/1/2016 2:00:00 AM,0
2873212765,4/1/2016 3:00:00 AM,0
2873212765,4/1/2016 4:00:00 AM,0
2873212765,4/1/2016 5:00:00 AM,0
2873212765,4/1/2016 6:00:00 AM,0
2873212765,4/1/2016 7:00:00 AM,438
2873212765,4/1/2016 8:00:00 AM,0
2873212765,4/1/2016 9:00:00 AM,0
2873212765,4/1/2016 10:00:00 AM,0
2873212765,4/1/2016 11:00:00 AM,0
2873212765,4/1/2016 12:00:00 PM,0
2873212765,4/1/2016 1:00:00 PM,452
2873212765,4/1/2016 2:00:00 PM,0
2873212765,4/1/2016 3:00:00 PM,0
2873212765,4/1/2016 4:00:00 PM,0
2873212765,4/1/2016 5:00:00 PM,0
2873212765,4/1/2016 6:00:00 PM,0
2873212765,4/1/2016 7:00:00 PM,0
2873212765,4/1/2016 8:00:00 PM,0
2873212765,4/1/2016 9:00:00 PM,0
2873212765,4/1/2016 10:00:00 PM,0
2873212765,4/1/2016 11:00:00 PM,0
2873212765,4/2/2016 12:00:00 AM,0
2873212765,4/2/2016 1:00:00 AM,0
2873212765,4/2/2016 2:00:00 AM,0
2873212765,4/2/2016 3:00:00 AM,0
2873212765,4/2/2016 4:00:00 AM,0
2873212765,4/2/2016 5:00:00 AM,0
2873212765,4/2/2016 6:00:00 AM,425
2873212765,4/2/2016 7:00:00 AM,510
2873212765,4/2/2016 8:00:00 AM,130
2873212765,4/2/2016 9:00:00 AM,205
2873212765,4/2/2016 10:00:00 AM,0
2873212765,4/2/2016 11:00:00 AM,133
2873212765,4/2/2016 12:00:00 PM,0
2873212765,4/2/2016 1:00:00 PM,130
2873212765,4/2/2016 2:00:00 PM,0
2873212765,4/2/2016 3:00:00 PM,16
2873212765,4/2/2016 4:00:00 PM,214
2873212765,4/2/2016 5:00:00 PM,15
2873212765,4/2/2016 6:00:00 PM,0
2873212765,4/2/2016 7:00:00 PM,104
2873212765,4/2/2016 8:00:00 PM,207
2873212765,4/2/2016 9:00:00 PM,7
2873212765,4/2/2016 10:00:00 PM,118
2873212765,4/2/2016 11:00:00 PM,0
2873212765,4/3/2016 12:00:00 AM,0
2873212765,4/3/2016 1:00:00 AM,0
2873212765,4/3/2016 2:00:00 AM,0
2873212765,4/3/2016 3:00:00 AM,0
2873212765,4/3/2016 4:00:00 AM,0
2873212765,4/3/2016 5:00:00 AM,0
2873212765,4/3/2016 6:00:00 AM,0
2873212765,4/3/2016 7:00:00 AM,582
2873212765,4/3/2016 8:00:00 AM,0
2873212765,4/3/2016 9:00:00 AM,177
2873212765,4/3/2016 10:00:00 AM,0
2873212765,4/3/2016 11:00:00 AM,1414
2873212765,4/3/2016 12:00:00 PM,0
2873212765,4/3/2016 1:00:00 PM,245
2873212765,4/3/2016 2:00:00 PM,652
2873212765,4/3/2016 3:00:00 PM,349
2873212765,4/3/2016 4:00:00 PM,626
2873212765,4/3/2016 5:00:00 PM,896
2873212765,4/3/2016 6:00:00 PM,255
2873212765,4/3/2016 7:00:00 PM,590
2873212765,4/3/2016 8:00:00 PM,1838
2873212765,4/3/2016 9:00:00 PM,16
2873212765,4/3/2016 10:00:00 PM,0
2873212765,4/3/2016 11:00:00 PM,0
2873212765,4/4/2016 12:00:00 AM,0
2873212765,4/4/2016 1:00:00 AM,0
2873212765,4/4/2016 2:00:00 AM,0
2873212765,4/4/2016 3:00:00 AM,0
2873212765,4/4/2016 4:00:00 AM,0
2873212765,4/4/2016 5:00:00 AM,212
2873212765,4/4/2016 6:00:00 AM,239
2873212765,4/4/2016 7:00:00 AM,1135
2873212765,4/4/2016 8:00:00 AM,1385
2873212765,4/4/2016 9:00:00 AM,1003
2873212765,4/4/2016 10:00:00 AM,1036
2873212765,4/4/2016 11:00:00 AM,760
2873212765,4/4/2016 12:00:00 PM,1155
2873212765,4/4/2016 1:00:00 PM,984
2873212765,4/4/2016 2:00:00 PM,216
2873212765,4/4/2016 3:00:00 PM,292
2873212765,4/4/2016 4:00:00 PM,356
2873212765,4/4/2016 5:00:00 PM,238
2873212765,4/4/2016 6:00:00 PM,154
2873212765,4/4/2016 7:00:00 PM,58
2873212765,4/4/2016 8:00:00 PM,490
2873212765,4/4/2016 9:00:00 PM,0
2873212765,4/4/2016 10:00:00 PM,0
2873212765,4/4/2016 11:00:00 PM,0
2873212765,4/5/2016 12:00:00 AM,0
2873212765,4/5/2016 1:00:00 AM,0
2873212765,4/5/2016 2:00:00 AM,0
2873212765,4/5/2016 3:00:00 AM,0
2873212765,4/5/2016 4:00:00 AM,0
2873212765,4/5/2016 5:00:00 AM,176
2873212765,4/5/2016 6:00:00 AM,224
2873212765,4/5/2016 7:00:00 AM,799
2873212765,4/5/2016 8:00:00 AM,1200
2873212765,4/5/2016 9:00:00 AM,792
2873212765,4/5/2016 10:00:00 AM,598
2873212765,4/5/2016 11:00:00 AM,626
2873212765,4/5/2016 12:00:00 PM,1270
2873212765,4/5/2016 1:00:00 PM,1000
2873212765,4/5/2016 2:00:00 PM,280
2873212765,4/5/2016 3:00:00 PM,15
2873212765,4/5/2016 4:00:00 PM,311
2873212765,4/5/2016 5:00:00 PM,198
2873212765,4/5/2016 6:00:00 PM,282
2873212765,4/5/2016 7:00:00 PM,514
2873212765,4/5/2016 8:00:00 PM,43
2873212765,4/5/2016 9:00:00 PM,104
2873212765,4/5/2016 10:00:00 PM,0
2873212765,4/5/2016 11:00:00 PM,0
2873212765,4/6/2016 12:00:00 AM,0
2873212765,4/6/2016 1:00:00 AM,0
2873212765,4/6/2016 2:00:00 AM,0
2873212765,4/6/2016 3:00:00 AM,0
2873212765,4/6/2016 4:00:00 AM,0
2873212765,4/6/2016 5:00:00 AM,357
2873212765,4/6/2016 6:00:00 AM,18
2873212765,4/6/2016 7:00:00 AM,1203
2873212765,4/6/2016 8:00:00 AM,679
2873212765,4/6/2016 9:00:00 AM,565
2873212765,4/6/2016 10:00:00 AM,716
2873212765,4/6/2016 11:00:00 AM,369
2873212765,4/6/2016 12:00:00 PM,839
2873212765,4/6/2016 1:00:00 PM,658
2873212765,4/6/2016 2:00:00 PM,110
2873212765,4/6/2016 3:00:00 PM,555
2873212765,4/6/2016 4:00:00 PM,369
2873212765,4/6/2016 5:00:00 PM,103
2873212765,4/6/2016 6:00:00 PM,191
2873212765,4/6/2016 7:00:00 PM,275
2873212765,4/6/2016 8:00:00 PM,12
2873212765,4/6/2016 9:00:00 PM,331
2873212765,4/6/2016 10:00:00 PM,0
2873212765,4/6/2016 11:00:00 PM,0
2873212765,4/7/2016 12:00:00 AM,0
2873212765,4/7/2016 1:00:00 AM,0
2873212765,4/7/2016 2:00:00 AM,0
2873212765,4/7/2016 3:00:00 AM,0
2873212765,4/7/2016 4:00:00 AM,0
2873212765,4/7/2016 5:00:00 AM,0
2873212765,4/7/2016 6:00:00 AM,225
2873212765,4/7/2016 7:00:00 AM,1229
2873212765,4/7/2016 8:00:00 AM,523
2873212765,4/7/2016 9:00:00 AM,918
2873212765,4/7/2016 10:00:00 AM,1911
2873212765,4/7/2016 11:00:00 AM,41
2873212765,4/7/2016 12:00:00 PM,326
2873212765,4/7/2016 1:00:00 PM,797
2873212765,4/7/2016 2:00:00 PM,1242
2873212765,4/7/2016 3:00:00 PM,282
2873212765,4/7/2016 4:00:00 PM,249
2873212765,4/7/2016 5:00:00 PM,705
2873212765,4/7/2016 6:00:00 PM,344
2873212765,4/7/2016 7:00:00 PM,248
2873212765,4/7/2016 8:00:00 PM,169
2873212765,4/7/2016 9:00:00 PM,144
2873212765,4/7/2016 10:00:00 PM,0
2873212765,4/7/2016 11:00:00 PM,0
2873212765,4/8/2016 12:00:00 AM,0
2873212765,4/8/2016 1:00:00 AM,0
2873212765,4/8/2016 2:00:00 AM,0
2873212765,4/8/2016 3:00:00 AM,0
2873212765,4/8/2016 4:00:00 AM,0
2873212765,4/8/2016 5:00:00 AM,196
2873212765,4/8/2016 6:00:00 AM,43
2873212765,4/8/2016 7:00:00 AM,1012
2873212765,4/8/2016 8:00:00 AM,958
2873212765,4/8/2016 9:00:00 AM,875
2873212765,4/8/2016 10:00:00 AM,318
2873212765,4/8/2016 11:00:00 AM,533
2873212765,4/8/2016 12:00:00 PM,695
2873212765,4/8/2016 1:00:00 PM,708
2873212765,4/8/2016 2:00:00 PM,76
2873212765,4/8/2016 3:00:00 PM,342
2873212765,4/8/2016 4:00:00 PM,640
2873212765,4/8/2016 5:00:00 PM,412
2873212765,4/8/2016 6:00:00 PM,63
2873212765,4/8/2016 7:00:00 PM,66
2873212765,4/8/2016 8:00:00 PM,42
2873212765,4/8/2016 9:00:00 PM,120
2873212765,4/8/2016 10:00:00 PM,58
2873212765,4/8/2016 11:00:00 PM,0
2873212765,4/9/2016 12:00:00 AM,0
2873212765,4/9/2016 1:00:00 AM,0
2873212765,4/9/2016 2:00:00 AM,0
2873212765,4/9/2016 3:00:00 AM,0
2873212765,4/9/2016 4:00:00 AM,0
2873212765,4/9/2016 5:00:00 AM,0
2873212765,4/9/2016 6:00:00 AM,0
2873212765,4/9/2016 7:00:00 AM,3615
2873212765,4/9/2016 8:00:00 AM,999
2873212765,4/9/2016 9:00:00 AM,216
2873212765,4/9/2016 10:00:00 AM,236
2873212765,4/9/2016 11:00:00 AM,455
2873212765,4/9/2016 12:00:00 PM,1255
2873212765,4/9/2016 1:00:00 PM,1777
2873212765,4/9/2016 2:00:00 PM,346
2873212765,4/9/2016 3:00:00 PM,1129
2873212765,4/9/2016 4:00:00 PM,1345
2873212765,4/9/2016 5:00:00 PM,120
2873212765,4/9/2016 6:00:00 PM,904
2873212765,4/9/2016 7:00:00 PM,452
2873212765,4/9/2016 8:00:00 PM,550
2873212765,4/9/2016 9:00:00 PM,266
2873212765,4/9/2016 10:00:00 PM,284
2873212765,4/9/2016 11:00:00 PM,154
2873212765,4/10/2016 12:00:00 AM,0
2873212765,4/10/2016 1:00:00 AM,0
2873212765,4/10/2016 2:00:00 AM,0
2873212765,4/10/2016 3:00:00 AM,0
2873212765,4/10/2016 4:00:00 AM,0
2873212765,4/10/2016 5:00:00 AM,0
2873212765,4/10/2016 6:00:00 AM,0
2873212765,4/10/2016 7:00:00 AM,0
2873212765,4/10/2016 8:00:00 AM,0
2873212765,4/10/2016 9:00:00 AM,188
2873212765,4/10/2016 10:00:00 AM,191
2873212765,4/10/2016 11:00:00 AM,767
2873212765,4/10/2016 12:00:00 PM,204
2873212765,4/10/2016 1:00:00 PM,296
2873212765,4/10/2016 2:00:00 PM,261
2873212765,4/10/2016 3:00:00 PM,1357
2873212765,4/10/2016 4:00:00 PM,723
2873212765,4/10/2016 5:00:00 PM,708
2873212765,4/10/2016 6:00:00 PM,140
2873212765,4/10/2016 7:00:00 PM,21
2873212765,4/10/2016 8:00:00 PM,262
2873212765,4/10/2016 9:00:00 PM,172
2873212765,4/10/2016 10:00:00 PM,0
2873212765,4/10/2016 11:00:00 PM,0
2873212765,4/11/2016 12:00:00 AM,0
2873212765,4/11/2016 1:00:00 AM,0
2873212765,4/11/2016 2:00:00 AM,0
2873212765,4/11/2016 3:00:00 AM,0
2873212765,4/11/2016 4:00:00 AM,0
2873212765,4/11/2016 5:00:00 AM,298
2873212765,4/11/2016 6:00:00 AM,245
2873212765,4/11/2016 7:00:00 AM,1024
2873212765,4/11/2016 8:00:00 AM,675
2873212765,4/11/2016 9:00:00 AM,636
2873212765,4/11/2016 10:00:00 AM,1243
2873212765,4/11/2016 11:00:00 AM,292
2873212765,4/11/2016 12:00:00 PM,1082
2873212765,4/11/2016 1:00:00 PM,568
2873212765,4/11/2016 2:00:00 PM,90
2873212765,4/11/2016 3:00:00 PM,211
2873212765,4/11/2016 4:00:00 PM,471
2873212765,4/11/2016 5:00:00 PM,303
2873212765,4/11/2016 6:00:00 PM,298
2873212765,4/11/2016 7:00:00 PM,35
2891001357,4/5/2016 12:00:00 AM,0
2891001357,4/5/2016 1:00:00 AM,0
2891001357,4/5/2016 2:00:00 AM,0
2891001357,4/5/2016 3:00:00 AM,0
2891001357,4/5/2016 4:00:00 AM,0
2891001357,4/5/2016 5:00:00 AM,0
2891001357,4/5/2016 6:00:00 AM,0
2891001357,4/5/2016 7:00:00 AM,0
2891001357,4/5/2016 8:00:00 AM,0
2891001357,4/5/2016 9:00:00 AM,0
2891001357,4/5/2016 10:00:00 AM,180
2891001357,4/5/2016 11:00:00 AM,180
3372868164,3/12/2016 12:00:00 AM,0
3372868164,3/12/2016 1:00:00 AM,0
3372868164,3/12/2016 2:00:00 AM,18
3372868164,3/12/2016 3:00:00 AM,0
3372868164,3/12/2016 4:00:00 AM,0
3372868164,3/12/2016 5:00:00 AM,13
3372868164,3/12/2016 6:00:00 AM,7
3372868164,3/12/2016 7:00:00 AM,0
3372868164,3/12/2016 8:00:00 AM,27
3372868164,3/12/2016 9:00:00 AM,172
3372868164,3/12/2016 10:00:00 AM,609
3372868164,3/12/2016 11:00:00 AM,356
3372868164,3/12/2016 12:00:00 PM,441
3372868164,3/12/2016 1:00:00 PM,681
3372868164,3/12/2016 2:00:00 PM,668
3372868164,3/12/2016 3:00:00 PM,1253
3372868164,3/12/2016 4:00:00 PM,440
3372868164,3/12/2016 5:00:00 PM,347
3372868164,3/12/2016 6:00:00 PM,811
3372868164,3/12/2016 7:00:00 PM,674
3372868164,3/12/2016 8:00:00 PM,214
3372868164,3/12/2016 9:00:00 PM,0
3372868164,3/12/2016 10:00:00 PM,48
3372868164,3/12/2016 11:00:00 PM,10
3372868164,3/13/2016 12:00:00 AM,0
3372868164,3/13/2016 1:00:00 AM,0
3372868164,3/13/2016 2:00:00 AM,0
3372868164,3/13/2016 3:00:00 AM,9
3372868164,3/13/2016 4:00:00 AM,0
3372868164,3/13/2016 5:00:00 AM,81
3372868164,3/13/2016 6:00:00 AM,513
3372868164,3/13/2016 7:00:00 AM,702
3372868164,3/13/2016 8:00:00 AM,102
3372868164,3/13/2016 9:00:00 AM,249
3372868164,3/13/2016 10:00:00 AM,194
3372868164,3/13/2016 11:00:00 AM,380
3372868164,3/13/2016 12:00:00 PM,98
3372868164,3/13/2016 1:00:00 PM,1743
3372868164,3/13/2016 2:00:00 PM,1192
3372868164,3/13/2016 3:00:00 PM,284
3372868164,3/13/2016 4:00:00 PM,601
3372868164,3/13/2016 5:00:00 PM,406
3372868164,3/13/2016 6:00:00 PM,670
3372868164,3/13/2016 7:00:00 PM,186
3372868164,3/13/2016 8:00:00 PM,164
3372868164,3/13/2016 9:00:00 PM,139
3372868164,3/13/2016 10:00:00 PM,48
3372868164,3/13/2016 11:00:00 PM,0
3372868164,3/14/2016 12:00:00 AM,0
3372868164,3/14/2016 1:00:00 AM,0
3372868164,3/14/2016 2:00:00 AM,0
3372868164,3/14/2016 3:00:00 AM,0
3372868164,3/14/2016 4:00:00 AM,0
3372868164,3/14/2016 5:00:00 AM,0
3372868164,3/14/2016 6:00:00 AM,0
3372868164,3/14/2016 7:00:00 AM,0
3372868164,3/14/2016 8:00:00 AM,278
3372868164,3/14/2016 9:00:00 AM,75
3372868164,3/14/2016 10:00:00 AM,2215
3372868164,3/14/2016 11:00:00 AM,220
3372868164,3/14/2016 12:00:00 PM,308
3372868164,3/14/2016 1:00:00 PM,790
3372868164,3/14/2016 2:00:00 PM,166
3372868164,3/14/2016 3:00:00 PM,399
3372868164,3/14/2016 4:00:00 PM,354
3372868164,3/14/2016 5:00:00 PM,454
3372868164,3/14/2016 6:00:00 PM,796
3372868164,3/14/2016 7:00:00 PM,364
3372868164,3/14/2016 8:00:00 PM,18
3372868164,3/14/2016 9:00:00 PM,0
3372868164,3/14/2016 10:00:00 PM,7
3372868164,3/14/2016 11:00:00 PM,0
3372868164,3/15/2016 12:00:00 AM,0
3372868164,3/15/2016 1:00:00 AM,0
3372868164,3/15/2016 2:00:00 AM,0
3372868164,3/15/2016 3:00:00 AM,0
3372868164,3/15/2016 4:00:00 AM,0
