Id,ActivityHour,Calories
2026352035,4/7/2016 7:00:00 PM,72
2026352035,4/7/2016 8:00:00 PM,63
2026352035,4/7/2016 9:00:00 PM,52
2026352035,4/7/2016 10:00:00 PM,51
2026352035,4/7/2016 11:00:00 PM,47
2026352035,4/8/2016 12:00:00 AM,47
2026352035,4/8/2016 1:00:00 AM,48
2026352035,4/8/2016 2:00:00 AM,47
2026352035,4/8/2016 3:00:00 AM,47
2026352035,4/8/2016 4:00:00 AM,48
2026352035,4/8/2016 5:00:00 AM,47
2026352035,4/8/2016 6:00:00 AM,75
2026352035,4/8/2016 7:00:00 AM,66
2026352035,4/8/2016 8:00:00 AM,67
2026352035,4/8/2016 9:00:00 AM,66
2026352035,4/8/2016 10:00:00 AM,107
2026352035,4/8/2016 11:00:00 AM,56
2026352035,4/8/2016 12:00:00 PM,58
2026352035,4/8/2016 1:00:00 PM,61
2026352035,4/8/2016 2:00:00 PM,58
2026352035,4/8/2016 3:00:00 PM,52
2026352035,4/8/2016 4:00:00 PM,62
2026352035,4/8/2016 5:00:00 PM,69
2026352035,4/8/2016 6:00:00 PM,67
2026352035,4/8/2016 7:00:00 PM,61
2026352035,4/8/2016 8:00:00 PM,68
2026352035,4/8/2016 9:00:00 PM,52
2026352035,4/8/2016 10:00:00 PM,49
2026352035,4/8/2016 11:00:00 PM,49
2026352035,4/9/2016 12:00:00 AM,47
2026352035,4/9/2016 1:00:00 AM,47
2026352035,4/9/2016 2:00:00 AM,47
2026352035,4/9/2016 3:00:00 AM,47
2026352035,4/9/2016 4:00:00 AM,47
2026352035,4/9/2016 5:00:00 AM,47
2026352035,4/9/2016 6:00:00 AM,63
2026352035,4/9/2016 7:00:00 AM,81
2026352035,4/9/2016 8:00:00 AM,68
2026352035,4/9/2016 9:00:00 AM,64
2026352035,4/9/2016 10:00:00 AM,47
2026352035,4/9/2016 11:00:00 AM,48
2026352035,4/9/2016 12:00:00 PM,65
2026352035,4/9/2016 1:00:00 PM,53
2026352035,4/9/2016 2:00:00 PM,80
2026352035,4/9/2016 3:00:00 PM,61
2026352035,4/9/2016 4:00:00 PM,64
2026352035,4/9/2016 5:00:00 PM,74
2026352035,4/9/2016 6:00:00 PM,80
2026352035,4/9/2016 7:00:00 PM,60
2026352035,4/9/2016 8:00:00 PM,67
2026352035,4/9/2016 9:00:00 PM,55
2026352035,4/9/2016 10:00:00 PM,53
2026352035,4/9/2016 11:00:00 PM,51
2026352035,4/10/2016 12:00:00 AM,47
2026352035,4/10/2016 1:00:00 AM,47
2026352035,4/10/2016 2:00:00 AM,49
2026352035,4/10/2016 3:00:00 AM,47
2026352035,4/10/2016 4:00:00 AM,47
2026352035,4/10/2016 5:00:00 AM,48
2026352035,4/10/2016 6:00:00 AM,70
2026352035,4/10/2016 7:00:00 AM,78
2026352035,4/10/2016 8:00:00 AM,72
2026352035,4/10/2016 9:00:00 AM,81
2026352035,4/10/2016 10:00:00 AM,115
2026352035,4/10/2016 11:00:00 AM,58
2026352035,4/10/2016 12:00:00 PM,94
2026352035,4/10/2016 1:00:00 PM,78
2026352035,4/10/2016 2:00:00 PM,55
2026352035,4/10/2016 3:00:00 PM,50
2026352035,4/10/2016 4:00:00 PM,64
2026352035,4/10/2016 5:00:00 PM,67
2026352035,4/10/2016 6:00:00 PM,64
2026352035,4/10/2016 7:00:00 PM,68
2026352035,4/10/2016 8:00:00 PM,58
2026352035,4/10/2016 9:00:00 PM,56
2026352035,4/10/2016 10:00:00 PM,54
2026352035,4/10/2016 11:00:00 PM,50
2026352035,4/11/2016 12:00:00 AM,49
2026352035,4/11/2016 1:00:00 AM,47
2026352035,4/11/2016 2:00:00 AM,47
2026352035,4/11/2016 3:00:00 AM,47
2026352035,4/11/2016 4:00:00 AM,47
2026352035,4/11/2016 5:00:00 AM,47
2026352035,4/11/2016 6:00:00 AM,75
2026352035,4/11/2016 7:00:00 AM,75
2026352035,4/11/2016 8:00:00 AM,58
2026352035,4/11/2016 9:00:00 AM,56
2026352035,4/11/2016 10:00:00 AM,61
2026352035,4/11/2016 11:00:00 AM,59
2026352035,4/11/2016 12:00:00 PM,60
2026352035,4/11/2016 1:00:00 PM,55
2026352035,4/11/2016 2:00:00 PM,63
2026352035,4/11/2016 3:00:00 PM,52
2026352035,4/11/2016 4:00:00 PM,109
2026352035,4/11/2016 5:00:00 PM,55
2026352035,4/11/2016 6:00:00 PM,68
2026352035,4/11/2016 7:00:00 PM,70
2026352035,4/11/2016 8:00:00 PM,56
2026352035,4/11/2016 9:00:00 PM,54
2026352035,4/11/2016 10:00:00 PM,52
2026352035,4/11/2016 11:00:00 PM,47
2026352035,4/12/2016 12:00:00 AM,48
2026352035,4/12/2016 1:00:00 AM,47
2026352035,4/12/2016 2:00:00 AM,47
2026352035,4/12/2016 3:00:00 AM,47
2026352035,4/12/2016 4:00:00 AM,47
2026352035,4/12/2016 5:00:00 AM,47
2026352035,4/12/2016 6:00:00 AM,78
2026352035,4/12/2016 7:00:00 AM,69
2026352035,4/12/2016 8:00:00 AM,60
2026352035,4/12/2016 9:00:00 AM,68
2320127002,3/12/2016 12:00:00 AM,73
2320127002,3/12/2016 1:00:00 AM,55
2320127002,3/12/2016 2:00:00 AM,55
2320127002,3/12/2016 3:00:00 AM,55
2320127002,3/12/2016 4:00:00 AM,55
2320127002,3/12/2016 5:00:00 AM,55
2320127002,3/12/2016 6:00:00 AM,55
2320127002,3/12/2016 7:00:00 AM,55
2320127002,3/12/2016 8:00:00 AM,55
2320127002,3/12/2016 9:00:00 AM,55
2320127002,3/12/2016 10:00:00 AM,55
2320127002,3/12/2016 11:00:00 AM,55
2320127002,3/12/2016 12:00:00 PM,58
2320127002,3/12/2016 1:00:00 PM,91
2320127002,3/12/2016 2:00:00 PM,98
2320127002,3/12/2016 3:00:00 PM,84
2320127002,3/12/2016 4:00:00 PM,85
2320127002,3/12/2016 5:00:00 PM,100
2320127002,3/12/2016 6:00:00 PM,71
2320127002,3/12/2016 7:00:00 PM,68
2320127002,3/12/2016 8:00:00 PM,55
2320127002,3/12/2016 9:00:00 PM,55
2320127002,3/12/2016 10:00:00 PM,55
2320127002,3/12/2016 11:00:00 PM,55
2320127002,3/13/2016 12:00:00 AM,55
2320127002,3/13/2016 1:00:00 AM,55
2320127002,3/13/2016 2:00:00 AM,55
2320127002,3/13/2016 3:00:00 AM,55
2320127002,3/13/2016 4:00:00 AM,55
2320127002,3/13/2016 5:00:00 AM,55
2320127002,3/13/2016 6:00:00 AM,55
2320127002,3/13/2016 7:00:00 AM,55
2320127002,3/13/2016 8:00:00 AM,55
2320127002,3/13/2016 9:00:00 AM,55
2320127002,3/13/2016 10:00:00 AM,55
2320127002,3/13/2016 11:00:00 AM,55
2320127002,3/13/2016 12:00:00 PM,55
2320127002,3/13/2016 1:00:00 PM,55
2320127002,3/13/2016 2:00:00 PM,55
2320127002,3/13/2016 3:00:00 PM,55
2320127002,3/13/2016 4:00:00 PM,55
2320127002,3/13/2016 5:00:00 PM,55
2320127002,3/13/2016 6:00:00 PM,55
2320127002,3/13/2016 7:00:00 PM,55
2320127002,3/13/2016 8:00:00 PM,55
2320127002,3/13/2016 9:00:00 PM,55
2320127002,3/13/2016 10:00:00 PM,55
2320127002,3/13/2016 11:00:00 PM,55
2320127002,3/14/2016 12:00:00 AM,55
2320127002,3/14/2016 1:00:00 AM,55
2320127002,3/14/2016 2:00:00 AM,55
2320127002,3/14/2016 3:00:00 AM,55
2320127002,3/14/2016 4:00:00 AM,55
2320127002,3/14/2016 5:00:00 AM,55
2320127002,3/14/2016 6:00:00 AM,55
2320127002,3/14/2016 7:00:00 AM,55
2320127002,3/14/2016 8:00:00 AM,55
2320127002,3/14/2016 9:00:00 AM,55
2320127002,3/14/2016 10:00:00 AM,55
2320127002,3/14/2016 11:00:00 AM,55
2320127002,3/14/2016 12:00:00 PM,55
2320127002,3/14/2016 1:00:00 PM,55
2320127002,3/14/2016 2:00:00 PM,55
2320127002,3/14/2016 3:00:00 PM,55
2320127002,3/14/2016 4:00:00 PM,55
2320127002,3/14/2016 5:00:00 PM,55
2320127002,3/14/2016 6:00:00 PM,55
2320127002,3/14/2016 7:00:00 PM,55
2320127002,3/14/2016 8:00:00 PM,55
2320127002,3/14/2016 9:00:00 PM,55
2320127002,3/14/2016 10:00:00 PM,55
2320127002,3/14/2016 11:00:00 PM,55
2320127002,3/15/2016 12:00:00 AM,55
2320127002,3/15/2016 1:00:00 AM,55
2320127002,3/15/2016 2:00:00 AM,55
2320127002,3/15/2016 3:00:00 AM,55
2320127002,3/15/2016 4:00:00 AM,55
2320127002,3/15/2016 5:00:00 AM,55
2320127002,3/15/2016 6:00:00 AM,55
2320127002,3/15/2016 7:00:00 AM,55
2320127002,3/15/2016 8:00:00 AM,55
2320127002,3/15/2016 9:00:00 AM,55
2320127002,3/15/2016 10:00:00 AM,55
2320127002,3/15/2016 11:00:00 AM,55
2320127002,3/15/2016 12:00:00 PM,55
2320127002,3/15/2016 1:00:00 PM,55
2320127002,3/15/2016 2:00:00 PM,55
2320127002,3/15/2016 3:00:00 PM,55
2320127002,3/15/2016 4:00:00 PM,55
2320127002,3/15/2016 5:00:00 PM,55
2320127002,3/15/2016 6:00:00 PM,55
2320127002,3/15/2016 7:00:00 PM,55
2320127002,3/15/2016 8:00:00 PM,55
2320127002,3/15/2016 9:00:00 PM,55
2320127002,3/15/2016 10:00:00 PM,55
2320127002,3/15/2016 11:00:00 PM,55
2320127002,3/16/2016 12:00:00 AM,55
2320127002,3/16/2016 1:00:00 AM,55
2320127002,3/16/2016 2:00:00 AM,55
2320127002,3/16/2016 3:00:00 AM,55
2320127002,3/16/2016 4:00:00 AM,55
2320127002,3/16/2016 5:00:00 AM,55
2320127002,3/16/2016 6:00:00 AM,55
2320127002,3/16/2016 7:00:00 AM,55
2320127002,3/16/2016 8:00:00 AM,55
2320127002,3/16/2016 9:00:00 AM,55
2320127002,3/16/2016 10:00:00 AM,55
2320127002,3/16/2016 11:00:00 AM,55
2320127002,3/16/2016 12:00:00 PM,55
2320127002,3/16/2016 1:00:00 PM,55
2320127002,3/16/2016 2:00:00 PM,55
2320127002,3/16/2016 3:00:00 PM,55
2320127002,3/16/2016 4:00:00 PM,55
2320127002,3/16/2016 5:00:00 PM,55
2320127002,3/16/2016 6:00:00 PM,55
2320127002,3/16/2016 7:00:00 PM,55
2320127002,3/16/2016 8:00:00 PM,55
2320127002,3/16/2016 9:00:00 PM,55
2320127002,3/16/2016 10:00:00 PM,55
2320127002,3/16/2016 11:00:00 PM,55
2320127002,3/17/2016 12:00:00 AM,55
2320127002,3/17/2016 1:00:00 AM,55
2320127002,3/17/2016 2:00:00 AM,55
2320127002,3/17/2016 3:00:00 AM,55
2320127002,3/17/2016 4:00:00 AM,55
2320127002,3/17/2016 5:00:00 AM,55
2320127002,3/17/2016 6:00:00 AM,55
2320127002,3/17/2016 7:00:00 AM,55
2320127002,3/17/2016 8:00:00 AM,55
2320127002,3/17/2016 9:00:00 AM,55
2320127002,3/17/2016 10:00:00 AM,55
2320127002,3/17/2016 11:00:00 AM,55
2320127002,3/17/2016 12:00:00 PM,55
2320127002,3/17/2016 1:00:00 PM,55
2320127002,3/17/2016 2:00:00 PM,55
2320127002,3/17/2016 3:00:00 PM,55
2320127002,3/17/2016 4:00:00 PM,55
2320127002,3/17/2016 5:00:00 PM,55
2320127002,3/17/2016 6:00:00 PM,55
2320127002,3/17/2016 7:00:00 PM,55
2320127002,3/17/2016 8:00:00 PM,55
2320127002,3/17/2016 9:00:00 PM,55
2320127002,3/17/2016 10:00:00 PM,56
2320127002,3/17/2016 11:00:00 PM,56
2320127002,3/18/2016 12:00:00 AM,55
2320127002,3/18/2016 1:00:00 AM,55
2320127002,3/18/2016 2:00:00 AM,55
2320127002,3/18/2016 3:00:00 AM,55
2320127002,3/18/2016 4:00:00 AM,55
2320127002,3/18/2016 5:00:00 AM,55
2320127002,3/18/2016 6:00:00 AM,55
2320127002,3/18/2016 7:00:00 AM,55
2320127002,3/18/2016 8:00:00 AM,55
2320127002,3/18/2016 9:00:00 AM,55
2320127002,3/18/2016 10:00:00 AM,55
2320127002,3/18/2016 11:00:00 AM,55
2320127002,3/18/2016 12:00:00 PM,55
2320127002,3/18/2016 1:00:00 PM,55
2320127002,3/18/2016 2:00:00 PM,55
2320127002,3/18/2016 3:00:00 PM,55
2320127002,3/18/2016 4:00:00 PM,55
2320127002,3/18/2016 5:00:00 PM,55
2320127002,3/18/2016 6:00:00 PM,55
2320127002,3/18/2016 7:00:00 PM,55
2320127002,3/18/2016 8:00:00 PM,55
2320127002,3/18/2016 9:00:00 PM,55
2320127002,3/18/2016 10:00:00 PM,55
2320127002,3/18/2016 11:00:00 PM,55
2320127002,3/19/2016 12:00:00 AM,55
2320127002,3/19/2016 1:00:00 AM,55
2320127002,3/19/2016 2:00:00 AM,55
2320127002,3/19/2016 3:00:00 AM,55
2320127002,3/19/2016 4:00:00 AM,55
2320127002,3/19/2016 5:00:00 AM,55
2320127002,3/19/2016 6:00:00 AM,55
2320127002,3/19/2016 7:00:00 AM,55
2320127002,3/19/2016 8:00:00 AM,55
2320127002,3/19/2016 9:00:00 AM,55
2320127002,3/19/2016 10:00:00 AM,55
2320127002,3/19/2016 11:00:00 AM,55
2320127002,3/19/2016 12:00:00 PM,55
2320127002,3/19/2016 1:00:00 PM,55
2320127002,3/19/2016 2:00:00 PM,55
2320127002,3/19/2016 3:00:00 PM,55
2320127002,3/19/2016 4:00:00 PM,55
2320127002,3/19/2016 5:00:00 PM,55
2320127002,3/19/2016 6:00:00 PM,55
2320127002,3/19/2016 7:00:00 PM,55
2320127002,3/19/2016 8:00:00 PM,55
2320127002,3/19/2016 9:00:00 PM,55
2320127002,3/19/2016 10:00:00 PM,55
2320127002,3/19/2016 11:00:00 PM,55
2320127002,3/20/2016 12:00:00 AM,55
2320127002,3/20/2016 1:00:00 AM,55
2320127002,3/20/2016 2:00:00 AM,55
2320127002,3/20/2016 3:00:00 AM,55
2320127002,3/20/2016 4:00:00 AM,55
2320127002,3/20/2016 5:00:00 AM,55
2320127002,3/20/2016 6:00:00 AM,55
2320127002,3/20/2016 7:00:00 AM,55
2320127002,3/20/2016 8:00:00 AM,55
2320127002,3/20/2016 9:00:00 AM,55
2320127002,3/20/2016 10:00:00 AM,55
2320127002,3/20/2016 11:00:00 AM,55
2320127002,3/20/2016 12:00:00 PM,55
2320127002,3/20/2016 1:00:00 PM,55
2320127002,3/20/2016 2:00:00 PM,55
2320127002,3/20/2016 3:00:00 PM,55
2320127002,3/20/2016 4:00:00 PM,55
2320127002,3/20/2016 5:00:00 PM,55
2320127002,3/20/2016 6:00:00 PM,55
2320127002,3/20/2016 7:00:00 PM,55
2320127002,3/20/2016 8:00:00 PM,55
2320127002,3/20/2016 9:00:00 PM,55
2320127002,3/20/2016 10:00:00 PM,55
2320127002,3/20/2016 11:00:00 PM,55
2320127002,3/21/2016 12:00:00 AM,55
2320127002,3/21/2016 1:00:00 AM,55
2320127002,3/21/2016 2:00:00 AM,55
2320127002,3/21/2016 3:00:00 AM,55
2320127002,3/21/2016 4:00:00 AM,55
2320127002,3/21/2016 5:00:00 AM,55
2320127002,3/21/2016 6:00:00 AM,55
2320127002,3/21/2016 7:00:00 AM,55
2320127002,3/21/2016 8:00:00 AM,55
2320127002,3/21/2016 9:00:00 AM,55
2320127002,3/21/2016 10:00:00 AM,55
2320127002,3/21/2016 11:00:00 AM,55
2320127002,3/21/2016 12:00:00 PM,55
2320127002,3/21/2016 1:00:00 PM,55
2320127002,3/21/2016 2:00:00 PM,55
2320127002,3/21/2016 3:00:00 PM,55
2320127002,3/21/2016 4:00:00 PM,55
2320127002,3/21/2016 5:00:00 PM,55
2320127002,3/21/2016 6:00:00 PM,55
2320127002,3/21/2016 7:00:00 PM,55
2320127002,3/21/2016 8:00:00 PM,55
2320127002,3/21/2016 9:00:00 PM,55
2320127002,3/21/2016 10:00:00 PM,55
2320127002,3/21/2016 11:00:00 PM,55
2320127002,3/22/2016 12:00:00 AM,55
2320127002,3/22/2016 1:00:00 AM,55
2320127002,3/22/2016 2:00:00 AM,55
2320127002,3/22/2016 3:00:00 AM,55
2320127002,3/22/2016 4:00:00 AM,55
2320127002,3/22/2016 5:00:00 AM,55
2320127002,3/22/2016 6:00:00 AM,55
2320127002,3/22/2016 7:00:00 AM,55
2320127002,3/22/2016 8:00:00 AM,55
2320127002,3/22/2016 9:00:00 AM,55
2320127002,3/22/2016 10:00:00 AM,55
2320127002,3/22/2016 11:00:00 AM,55
2320127002,3/22/2016 12:00:00 PM,65
2320127002,3/22/2016 1:00:00 PM,85
2320127002,3/22/2016 2:00:00 PM,96
2320127002,3/22/2016 3:00:00 PM,110
2320127002,3/22/2016 4:00:00 PM,136
2320127002,3/22/2016 5:00:00 PM,106
2320127002,3/22/2016 6:00:00 PM,144
2320127002,3/22/2016 7:00:00 PM,72
2320127002,3/22/2016 8:00:00 PM,55
2320127002,3/22/2016 9:00:00 PM,91
2320127002,3/22/2016 10:00:00 PM,86
2320127002,3/22/2016 11:00:00 PM,108
2320127002,3/23/2016 12:00:00 AM,100
2320127002,3/23/2016 1:00:00 AM,90
2320127002,3/23/2016 2:00:00 AM,91
2320127002,3/23/2016 3:00:00 AM,90
2320127002,3/23/2016 4:00:00 AM,55
2320127002,3/23/2016 5:00:00 AM,55
2320127002,3/23/2016 6:00:00 AM,55
2320127002,3/23/2016 7:00:00 AM,97
2320127002,3/23/2016 8:00:00 AM,94
2320127002,3/23/2016 9:00:00 AM,88
2320127002,3/23/2016 10:00:00 AM,55
2320127002,3/23/2016 11:00:00 AM,55
2320127002,3/23/2016 12:00:00 PM,55
2320127002,3/23/2016 1:00:00 PM,55
2320127002,3/23/2016 2:00:00 PM,55
2320127002,3/23/2016 3:00:00 PM,76
2320127002,3/23/2016 4:00:00 PM,136
2320127002,3/23/2016 5:00:00 PM,96
2320127002,3/23/2016 6:00:00 PM,92
2320127002,3/23/2016 7:00:00 PM,82
2320127002,3/23/2016 8:00:00 PM,55
2320127002,3/23/2016 9:00:00 PM,55
2320127002,3/23/2016 10:00:00 PM,55
2320127002,3/23/2016 11:00:00 PM,55
2320127002,3/24/2016 12:00:00 AM,55
2320127002,3/24/2016 1:00:00 AM,55
2320127002,3/24/2016 2:00:00 AM,55
2320127002,3/24/2016 3:00:00 AM,55
2320127002,3/24/2016 4:00:00 AM,55
2320127002,3/24/2016 5:00:00 AM,55
2320127002,3/24/2016 6:00:00 AM,55
2320127002,3/24/2016 7:00:00 AM,55
2320127002,3/24/2016 8:00:00 AM,55
2320127002,3/24/2016 9:00:00 AM,55
2320127002,3/24/2016 10:00:00 AM,61
2320127002,3/24/2016 11:00:00 AM,102
2320127002,3/24/2016 12:00:00 PM,103
2320127002,3/24/2016 1:00:00 PM,98
2320127002,3/24/2016 2:00:00 PM,90
2320127002,3/24/2016 3:00:00 PM,85
2320127002,3/24/2016 4:00:00 PM,65
2320127002,3/24/2016 5:00:00 PM,55
2320127002,3/24/2016 6:00:00 PM,55
2320127002,3/24/2016 7:00:00 PM,55
2320127002,3/24/2016 8:00:00 PM,65
2320127002,3/24/2016 9:00:00 PM,83
2320127002,3/24/2016 10:00:00 PM,75
2320127002,3/24/2016 11:00:00 PM,76
2320127002,3/25/2016 12:00:00 AM,73
2320127002,3/25/2016 1:00:00 AM,68
2320127002,3/25/2016 2:00:00 AM,55
2320127002,3/25/2016 3:00:00 AM,55
2320127002,3/25/2016 4:00:00 AM,55
2320127002,3/25/2016 5:00:00 AM,55
2320127002,3/25/2016 6:00:00 AM,55
2320127002,3/25/2016 7:00:00 AM,55
2320127002,3/25/2016 8:00:00 AM,55
2320127002,3/25/2016 9:00:00 AM,55
2320127002,3/25/2016 10:00:00 AM,55
2320127002,3/25/2016 11:00:00 AM,55
2320127002,3/25/2016 12:00:00 PM,55
2320127002,3/25/2016 1:00:00 PM,55
2320127002,3/25/2016 2:00:00 PM,55
2320127002,3/25/2016 3:00:00 PM,55
2320127002,3/25/2016 4:00:00 PM,55
2320127002,3/25/2016 5:00:00 PM,55
2320127002,3/25/2016 6:00:00 PM,55
2320127002,3/25/2016 7:00:00 PM,55
2320127002,3/25/2016 8:00:00 PM,55
2320127002,3/25/2016 9:00:00 PM,55
2320127002,3/25/2016 10:00:00 PM,55
2320127002,3/25/2016 11:00:00 PM,55
2320127002,3/26/2016 12:00:00 AM,55
2320127002,3/26/2016 1:00:00 AM,55
2320127002,3/26/2016 2:00:00 AM,55
2320127002,3/26/2016 3:00:00 AM,55
2320127002,3/26/2016 4:00:00 AM,55
2320127002,3/26/2016 5:00:00 AM,55
2320127002,3/26/2016 6:00:00 AM,55
2320127002,3/26/2016 7:00:00 AM,55
2320127002,3/26/2016 8:00:00 AM,55
2320127002,3/26/2016 9:00:00 AM,55
2320127002,3/26/2016 10:00:00 AM,55
2320127002,3/26/2016 11:00:00 AM,55
2320127002,3/26/2016 12:00:00 PM,55
2320127002,3/26/2016 1:00:00 PM,55
2320127002,3/26/2016 2:00:00 PM,55
2320127002,3/26/2016 3:00:00 PM,55
2320127002,3/26/2016 4:00:00 PM,55
2320127002,3/26/2016 5:00:00 PM,55
2320127002,3/26/2016 6:00:00 PM,55
2320127002,3/26/2016 7:00:00 PM,55
2320127002,3/26/2016 8:00:00 PM,55
2320127002,3/26/2016 9:00:00 PM,55
2320127002,3/26/2016 10:00:00 PM,55
2320127002,3/26/2016 11:00:00 PM,55
2320127002,3/27/2016 12:00:00 AM,55
2320127002,3/27/2016 1:00:00 AM,55
2320127002,3/27/2016 2:00:00 AM,55
2320127002,3/27/2016 3:00:00 AM,55
2320127002,3/27/2016 4:00:00 AM,55
2320127002,3/27/2016 5:00:00 AM,55
2320127002,3/27/2016 6:00:00 AM,55
2320127002,3/27/2016 7:00:00 AM,55
2320127002,3/27/2016 8:00:00 AM,55
2320127002,3/27/2016 9:00:00 AM,55
2320127002,3/27/2016 10:00:00 AM,55
2320127002,3/27/2016 11:00:00 AM,55
2320127002,3/27/2016 12:00:00 PM,55
2320127002,3/27/2016 1:00:00 PM,55
2320127002,3/27/2016 2:00:00 PM,55
2320127002,3/27/2016 3:00:00 PM,55
2320127002,3/27/2016 4:00:00 PM,55
2320127002,3/27/2016 5:00:00 PM,55
2320127002,3/27/2016 6:00:00 PM,55
2320127002,3/27/2016 7:00:00 PM,55
2320127002,3/27/2016 8:00:00 PM,55
2320127002,3/27/2016 9:00:00 PM,55
2320127002,3/27/2016 10:00:00 PM,55
2320127002,3/27/2016 11:00:00 PM,55
2320127002,3/28/2016 12:00:00 AM,55
2320127002,3/28/2016 1:00:00 AM,55
2320127002,3/28/2016 2:00:00 AM,55
2320127002,3/28/2016 3:00:00 AM,55
2320127002,3/28/2016 4:00:00 AM,55
2320127002,3/28/2016 5:00:00 AM,55
2320127002,3/28/2016 6:00:00 AM,55
2320127002,3/28/2016 7:00:00 AM,55
2320127002,3/28/2016 8:00:00 AM,55
2320127002,3/28/2016 9:00:00 AM,55
2320127002,3/28/2016 10:00:00 AM,55
2320127002,3/28/2016 11:00:00 AM,55
2320127002,3/28/2016 12:00:00 PM,55
2320127002,3/28/2016 1:00:00 PM,55
2320127002,3/28/2016 2:00:00 PM,55
2320127002,3/28/2016 3:00:00 PM,55
2320127002,3/28/2016 4:00:00 PM,55
2320127002,3/28/2016 5:00:00 PM,56
2320127002,3/28/2016 6:00:00 PM,55
2320127002,3/28/2016 7:00:00 PM,55
2320127002,3/28/2016 8:00:00 PM,55
2320127002,3/28/2016 9:00:00 PM,55
2320127002,3/28/2016 10:00:00 PM,55
2320127002,3/28/2016 11:00:00 PM,55
2320127002,3/29/2016 12:00:00 AM,55
2320127002,3/29/2016 1:00:00 AM,55
2320127002,3/29/2016 2:00:00 AM,55
2320127002,3/29/2016 3:00:00 AM,55
2320127002,3/29/2016 4:00:00 AM,55
2320127002,3/29/2016 5:00:00 AM,55
2320127002,3/29/2016 6:00:00 AM,55
2320127002,3/29/2016 7:00:00 AM,55
2320127002,3/29/2016 8:00:00 AM,55
2320127002,3/29/2016 9:00:00 AM,55
2320127002,3/29/2016 10:00:00 AM,55
2320127002,3/29/2016 11:00:00 AM,55
2320127002,3/29/2016 12:00:00 PM,55
2320127002,3/29/2016 1:00:00 PM,55
2320127002,3/29/2016 2:00:00 PM,55
2320127002,3/29/2016 3:00:00 PM,55
2320127002,3/29/2016 4:00:00 PM,55
2320127002,3/29/2016 5:00:00 PM,55
2320127002,3/29/2016 6:00:00 PM,55
2320127002,3/29/2016 7:00:00 PM,55
2320127002,3/29/2016 8:00:00 PM,55
2320127002,3/29/2016 9:00:00 PM,55
2320127002,3/29/2016 10:00:00 PM,55
2320127002,3/29/2016 11:00:00 PM,55
2320127002,3/30/2016 12:00:00 AM,55
2320127002,3/30/2016 1:00:00 AM,55
2320127002,3/30/2016 2:00:00 AM,55
2320127002,3/30/2016 3:00:00 AM,55
2320127002,3/30/2016 4:00:00 AM,55
2320127002,3/30/2016 5:00:00 AM,55
2320127002,3/30/2016 6:00:00 AM,55
2320127002,3/30/2016 7:00:00 AM,55
2320127002,3/30/2016 8:00:00 AM,55
2320127002,3/30/2016 9:00:00 AM,55
2320127002,3/30/2016 10:00:00 AM,55
2320127002,3/30/2016 11:00:00 AM,55
2320127002,3/30/2016 12:00:00 PM,55
2320127002,3/30/2016 1:00:00 PM,55
2320127002,3/30/2016 2:00:00 PM,55
2320127002,3/30/2016 3:00:00 PM,55
2320127002,3/30/2016 4:00:00 PM,55
2320127002,3/30/2016 5:00:00 PM,55
2320127002,3/30/2016 6:00:00 PM,55
2320127002,3/30/2016 7:00:00 PM,55
2320127002,3/30/2016 8:00:00 PM,55
2320127002,3/30/2016 9:00:00 PM,55
2320127002,3/30/2016 10:00:00 PM,55
2320127002,3/30/2016 11:00:00 PM,55
2320127002,3/31/2016 12:00:00 AM,55
2320127002,3/31/2016 1:00:00 AM,55
2320127002,3/31/2016 2:00:00 AM,55
2320127002,3/31/2016 3:00:00 AM,55
2320127002,3/31/2016 4:00:00 AM,55
2320127002,3/31/2016 5:00:00 AM,55
2320127002,3/31/2016 6:00:00 AM,55
2320127002,3/31/2016 7:00:00 AM,55
2320127002,3/31/2016 8:00:00 AM,55
2320127002,3/31/2016 9:00:00 AM,55
2320127002,3/31/2016 10:00:00 AM,55
2320127002,3/31/2016 11:00:00 AM,55
2320127002,3/31/2016 12:00:00 PM,55
2320127002,3/31/2016 1:00:00 PM,55
2320127002,3/31/2016 2:00:00 PM,55
2320127002,3/31/2016 3:00:00 PM,55
2320127002,3/31/2016 4:00:00 PM,55
2320127002,3/31/2016 5:00:00 PM,55
2320127002,3/31/2016 6:00:00 PM,55
2320127002,3/31/2016 7:00:00 PM,55
2320127002,3/31/2016 8:00:00 PM,55
2320127002,3/31/2016 9:00:00 PM,55
2320127002,3/31/2016 10:00:00 PM,55
2320127002,3/31/2016 11:00:00 PM,55
2320127002,4/1/2016 12:00:00 AM,55
2320127002,4/1/2016 1:00:00 AM,55
2320127002,4/1/2016 2:00:00 AM,55
2320127002,4/1/2016 3:00:00 AM,55
2320127002,4/1/2016 4:00:00 AM,55
2320127002,4/1/2016 5:00:00 AM,55
2320127002,4/1/2016 6:00:00 AM,55
2320127002,4/1/2016 7:00:00 AM,55
2320127002,4/1/2016 8:00:00 AM,55
2320127002,4/1/2016 9:00:00 AM,55
2320127002,4/1/2016 10:00:00 AM,55
2320127002,4/1/2016 11:00:00 AM,55
2320127002,4/1/2016 12:00:00 PM,55
2320127002,4/1/2016 1:00:00 PM,55
2320127002,4/1/2016 2:00:00 PM,55
2320127002,4/1/2016 3:00:00 PM,55
2320127002,4/1/2016 4:00:00 PM,55
